product_id,product_name,category,supplier_id,unit_cost,status,brand,list_price
383,sell_snacks,bakery,1497,19.04,active,moreno_inc,32.97
384,international_bakery,bakery,1945,12.63,discontinued,dixon_perkins_and_smith,22.53
385,case_dairy,frozen_foods,1381,9.99,backordered,jordan_hill_and_goodwin,17.6
386,consumer_produce,dairy,856,11.77,discontinued,brooks_zimmerman,20.88
387,deep_beverages,produce,1061,4.05,discontinued,terrell_herrera_and_welch,5.34
388,man_beverages,snacks,1784,5.36,active,shea_anderson_and_roman,9.56
389,yet_dairy,frozen_foods,910,3.8,backordered,chavez_ltd,6.48
390,rate_bakery,bakery,1220,4.56,discontinued,hanna_harrison_and_french,6.43
391,yes_snacks,produce,965,9.66,backordered,ford_perry_and_rogers,12.36
392,training_bakery,snacks,1275,7.91,active,glass_baker_and_adams,11.73
393,child_bakery,produce,353,2.18,discontinued,white_allen_and_lopez,3.67
394,law_beverages,bakery,646,14.57,discontinued,webb_evans,18.46
395,last_bakery,bakery,718,6.45,discontinued,anderson_wood_and_lawrence,9.15
396,base_frozen_foods,beverages,1580,13.76,active,peterson_hughes,24.13
397,mother_produce,bakery,501,12.2,backordered,morales_mclaughlin_and_cole,19.54
398,grow_beverages,snacks,1924,4.79,active,donaldson_inc,6.24
399,interest_bakery,beverages,368,15.34,discontinued,caldwell_young_and_lopez,20.22
400,management_beverages,frozen_foods,1711,8.13,backordered,bennett_ltd,12.14
401,walk_dairy,dairy,1479,6.37,active,phillips_llc,8.41
402,low_beverages,beverages,819,3.0,discontinued,thompson_bryant_and_smith,4.25
403,apply_bakery,dairy,1016,0.87,active,newton_group,1.1
404,laugh_beverages,produce,352,8.39,discontinued,unknown,11.31
405,girl_frozen_foods,beverages,133,8.76,active,jensen_wells_and_nelson,12.39
406,ok_beverages,snacks,286,6.28,backordered,parks_moore_and_cooper,10.78
407,exist_produce,produce,1987,13.67,active,miller_dougherty_and_herrera,19.42
408,model_produce,beverages,1709,10.44,active,marquez_ruiz,14.76
409,do_produce,frozen_foods,230,18.28,backordered,spencer_plc,26.95
410,dark_beverages,frozen_foods,1760,16.28,discontinued,carter_contreras,27.09
411,build_bakery,dairy,1134,12.08,discontinued,norman_bradford_and_woods,18.84
412,against_bakery,beverages,396,17.36,backordered,green_llc,30.59
413,half_bakery,produce,765,5.98,discontinued,juarez_cook_and_obrien,8.87
414,parent_beverages,snacks,1285,3.19,discontinued,hardin_ltd,4.03
415,since_snacks,beverages,302,9.56,discontinued,stokes_rodriguez_and_peterson,14.62
416,available_dairy,snacks,751,3.43,discontinued,rodriguez_group,4.88
417,yard_dairy,snacks,377,1.36,discontinued,johnston_davis,2.36
418,deep_dairy,produce,1935,4.96,active,moran_johnson_and_barnett,8.17
419,treatment_produce,beverages,549,8.15,backordered,hernandez_cole,13.82
420,clear_dairy,produce,249,6.91,active,lloyd_plc,9.18
421,attorney_snacks,bakery,1665,2.84,active,jones_barrera_and_moss,3.55
422,smile_dairy,frozen_foods,412,11.53,discontinued,arnold_chapman_and_gomez,18.67
423,office_produce,dairy,336,5.48,backordered,schneider_hayes_and_reed,6.71
424,yeah_dairy,snacks,1928,16.01,backordered,powell_wright_and_salazar,25.26
425,have_snacks,frozen_foods,1199,4.02,discontinued,golden_joseph_and_macias,7.13
426,despite_beverages,bakery,586,8.53,backordered,garcia_santiago,10.29
427,drive_beverages,frozen_foods,883,18.58,discontinued,martinez_perkins,31.25
428,visit_beverages,dairy,1844,3.24,backordered,thomas_thomas,4.48
429,young_frozen_foods,beverages,1199,111.84812247184207,active,bush_ltd,23.21
430,respond_bakery,bakery,833,3.4,backordered,jones_gomez_and_wallace,4.53
431,air_frozen_foods,snacks,1655,2.5,active,brady_group,4.25
432,education_produce,frozen_foods,1033,14.0,backordered,thomas_and_sons,24.42
433,call_beverages,bakery,2000,2.09,active,unknown,3.01
434,police_beverages,bakery,403,12.01,discontinued,stewart_group,20.58
435,phone_snacks,snacks,1901,2.81,backordered,barnes_harvey,4.97
436,door_produce,beverages,1981,10.99,backordered,reed_pierce_and_gonzalez,17.81
437,now_produce,frozen_foods,1349,13.78,discontinued,holt_haynes,21.96
438,listen_beverages,produce,1948,3.97,backordered,wilson_bell,5.95
439,push_bakery,beverages,1338,6.14,active,wilson_inc,8.38
440,eye_snacks,snacks,296,16.8,active,rivera_garcia_and_marks,27.95
441,particular_bakery,snacks,1507,18.48,backordered,unknown,23.07
442,mission_bakery,beverages,447,17.33,discontinued,larson_rodriguez_and_smith,22.43
443,note_produce,produce,1866,19.68,active,lang_wilson_and_clark,25.57
444,positive_frozen_foods,dairy,937,3.68,backordered,stewart_marshall_and_levine,6.4
445,air_dairy,snacks,1264,5.18,backordered,andrews_ltd,8.7
446,generation_dairy,bakery,1451,6.23,active,nielsen_roberts_and_powers,8.29
447,type_produce,frozen_foods,944,8.71,backordered,flores_plc,12.94
448,all_bakery,bakery,396,6.06,discontinued,mejia_jimenez,9.01
449,art_frozen_foods,produce,1954,6.22,backordered,manning_moss_and_lyons,8.97
450,kid_frozen_foods,frozen_foods,419,5.04,backordered,adkins_anthony,8.72
451,attack_beverages,bakery,1103,15.44,discontinued,smith_ltd,25.37
452,final_dairy,dairy,965,11.91,discontinued,hernandez_fox_and_glover,16.11
453,before_beverages,snacks,83,14.32,backordered,dickson_reyes_and_jones,25.29
454,wait_bakery,beverages,979,11.39,discontinued,marshall_clark_and_vazquez,19.19
455,front_beverages,produce,786,18.5,backordered,james_garza,28.24
456,family_beverages,produce,734,4.97,active,schmitt_jacobson_and_wise,8.46
457,agent_bakery,produce,1623,12.6,discontinued,hughes_bailey,21.62
458,them_beverages,snacks,1728,10.62,backordered,shaw_cole_and_pena,30.32
459,bank_snacks,bakery,795,10.415,backordered,vazquez_perez_and_murphy,11.62
460,affect_produce,bakery,581,3.34,discontinued,jimenez_plc,5.64
461,specific_frozen_foods,snacks,161,9.25,active,unknown,16.31
462,attorney_snacks,snacks,1039,7.98,active,gallagher_miller_and_lewis,116.0
463,my_snacks,dairy,485,2.07,backordered,oliver_llc,2.95
464,very_beverages,produce,1177,18.86,active,carey_parker_and_becker,25.54
465,fly_bakery,produce,1542,8.84,backordered,shields_pineda,12.35
466,even_dairy,beverages,1972,14.02,backordered,ramsey_perry_and_mills,24.08
467,care_produce,bakery,1988,13.58,backordered,spencer_villegas_and_walker,17.55
468,ever_bakery,frozen_foods,1429,18.9,discontinued,kerr_hines_and_cohen,32.13
469,fear_dairy,snacks,281,5.09,active,pittman_coleman,8.23
470,south_frozen_foods,dairy,755,3.89,active,smith_baker,5.08
471,low_snacks,bakery,131,0.95,backordered,wilson_group,1.25
472,politics_beverages,bakery,781,1.19,discontinued,bennett_inc,1.63
473,effort_snacks,bakery,742,16.9,discontinued,arroyo_klein_and_kerr,27.09
474,product_dairy,snacks,526,12.16,active,smith_tate,18.0
475,section_snacks,dairy,1235,11.58,active,mercado_trujillo,20.58
476,manage_bakery,bakery,1839,10.415,active,guzman_cochran,25.88
477,forward_bakery,frozen_foods,160,3.4,active,yu_murphy,5.65
478,like_produce,bakery,1697,19.82,backordered,delgado_adkins,27.72
479,after_dairy,beverages,127,12.8,discontinued,delacruz_plc,18.46
480,edge_snacks,bakery,221,1.15,active,unknown,1.57
481,draw_produce,frozen_foods,1306,7.36,discontinued,cherry_arellano_and_cruz,11.56
482,security_snacks,produce,160,11.76,active,smith_munoz_and_kelley,16.37
483,artist_dairy,bakery,1462,10.415,active,ferguson_greene_and_daugherty,2.65
484,explain_produce,beverages,1798,17.71,active,lee_gardner_and_curtis,27.9
485,cold_frozen_foods,snacks,85,10.62,active,morris_burke,24.23
486,hard_beverages,frozen_foods,54,9.49,active,garcia_rodriguez,11.4
487,sport_frozen_foods,snacks,885,3.9,active,mitchell_campbell_and_hernandez,6.22
488,author_frozen_foods,bakery,672,15.87,active,cole_mcbride,25.86
489,call_dairy,beverages,813,17.21,backordered,daniels_plc,24.03
490,share_snacks,dairy,462,10.391426478449386,backordered,guerrero_turner,5.18
491,current_beverages,beverages,278,18.92,active,lawrence_chung_and_brown,25.82
492,give_frozen_foods,dairy,1970,18.9,active,irwin_ltd,32.72
493,notice_produce,frozen_foods,412,2.15,backordered,hunter_and_sons,3.06
494,present_snacks,snacks,720,16.79,backordered,wu_duffy,27.37
495,product_bakery,bakery,888,8.95,active,green_rodriguez,15.17
496,benefit_frozen_foods,snacks,1327,13.59,discontinued,merritt_freeman,16.32
497,bad_snacks,produce,243,11.27,discontinued,wilson_plc,16.43
498,democrat_snacks,snacks,1496,17.19,discontinued,rodriguez_hopkins_and_lee,27.2
499,night_frozen_foods,frozen_foods,1887,13.19,active,patrick_torres_and_ford,17.99
500,magazine_beverages,bakery,1058,17.48,backordered,robbins_martin_and_morgan,23.2
501,protect_frozen_foods,beverages,1506,16.49,backordered,martin_clark_and_patterson,20.34
502,each_beverages,produce,935,0.93,active,williams_inc,1.26
503,down_beverages,produce,1557,5.27,discontinued,cole_inc,8.79
504,work_produce,bakery,1490,19.62,active,garza_mcclain,26.83
505,garden_produce,produce,218,13.63,active,kennedy_llc,17.29
506,beyond_produce,beverages,1925,9.1,active,lee_carter_and_warner,15.68
507,treatment_produce,bakery,1462,3.85,discontinued,benitez_ltd,5.17
508,thank_dairy,bakery,909,4.56,discontinued,jackson_stein_and_rice,6.93
509,throw_beverages,bakery,1320,1.3,backordered,adams_llc,2.21
510,spend_snacks,frozen_foods,1835,11.62,discontinued,walker_plc,18.84
511,me_frozen_foods,beverages,1228,6.83,discontinued,morales_fisher,8.78
512,more_frozen_foods,frozen_foods,151,2.59,discontinued,lopez_young_and_miller,3.13
513,bit_produce,dairy,1676,10.5,discontinued,long_joseph,15.95
514,my_dairy,produce,497,1.39,backordered,coleman_jackson,1.9
515,carry_snacks,dairy,1952,2.58,discontinued,love_jones,3.64
516,behavior_bakery,beverages,1456,12.12,backordered,williams_and_sons,17.46
517,control_beverages,produce,1719,8.2,discontinued,brewer_inc,10.28
518,edge_bakery,dairy,1932,1.49,active,fuller_lambert,2.18
519,military_bakery,bakery,1909,12.82,backordered,brewer_mason,18.5
520,fight_snacks,frozen_foods,1388,2.61,active,morales_jenkins,3.37
521,pass_produce,dairy,1868,9.15,active,heath_gibson,13.09
522,eat_snacks,frozen_foods,1520,14.63,discontinued,schultz_park_and_mendoza,25.54
523,more_snacks,snacks,533,10.62,discontinued,peters_gutierrez_and_taylor,17.46
524,time_bakery,dairy,484,2.57,backordered,wright_pham,4.56
525,to_beverages,frozen_foods,1499,14.04,backordered,gonzalez_smith_and_holt,20.11
526,lose_produce,snacks,996,12.67,discontinued,fischer_rosario_and_williams,21.82
527,energy_bakery,dairy,1274,5.21,backordered,carrillo_campbell_and_bennett,1.483954157985125
528,put_dairy,snacks,1882,10.49,active,humphrey_villa_and_livingston,13.98
529,husband_snacks,dairy,669,7.541582219459124,discontinued,powell_thomas,12.21
530,necessary_frozen_foods,bakery,952,17.43,discontinued,robinson_and_sons,29.23
531,economic_frozen_foods,frozen_foods,964,6.18,backordered,jones_llc,8.44
532,hand_dairy,dairy,291,19.52,backordered,diaz_and_sons,33.02
533,adult_bakery,bakery,911,10.415,discontinued,unknown,23.23
534,nor_produce,produce,1565,12.0,discontinued,sanders_rowe,17.78
535,glass_dairy,bakery,331,18.15,backordered,butler_powell,22.23
536,again_snacks,beverages,1835,16.12,backordered,giles_miller_and_melton,23.89
537,prove_snacks,snacks,242,13.53,active,sellers_morales_and_best,18.1
538,discussion_snacks,bakery,1909,12.35,active,smith_martin,15.45
539,know_frozen_foods,snacks,87,6.77,active,sherman_miller_and_hill,11.59
540,seven_produce,frozen_foods,270,19.74,discontinued,mccarthy_gray,31.03
541,use_frozen_foods,bakery,369,11.91,discontinued,wright_moon,15.29
542,hope_dairy,frozen_foods,1186,19.53,active,davis_deleon,28.49
543,see_produce,dairy,191,11.77,active,mitchell_white,20.5
544,standard_snacks,dairy,1133,11.71,backordered,cook_maxwell,17.57
545,describe_snacks,frozen_foods,434,9.9,active,flowers_and_sons,17.38
546,issue_frozen_foods,dairy,381,16.0,discontinued,garcia_kim_and_nelson,22.33
547,kind_bakery,beverages,657,4.63,discontinued,paul_morales,6.9
548,term_beverages,produce,1012,14.12,active,reyes_plc,21.78
549,bag_snacks,beverages,1497,19.01,active,dennis_watson_and_mendez,24.8
550,organization_frozen_foods,snacks,1500,16.32,active,mcdowell_smith,24.82
551,mr_beverages,beverages,1905,8.68,active,kim_lopez,14.45
552,south_produce,dairy,455,6.64,backordered,ford_morris_and_delgado,10.24
553,may_beverages,produce,936,18.82,active,white_group,22.63
554,even_produce,beverages,1848,7.99,backordered,williams_frank,9.64
555,risk_frozen_foods,snacks,786,19.34,backordered,roy_ritter,24.59
556,true_bakery,produce,130,6.81,discontinued,white_curtis_and_jensen,9.85
557,key_frozen_foods,beverages,1751,1.59,active,turner_simpson,2.6
558,measure_produce,frozen_foods,1042,4.94,backordered,prince_group,6.89
559,light_bakery,produce,254,9.85,discontinued,phillips_vasquez_and_mcdonald,12.32
560,send_bakery,dairy,1786,16.36,backordered,rogers_lewis_and_boyd,26.44
561,economic_produce,snacks,767,13.42,backordered,weiss_cook_and_gaines,20.49
562,bag_produce,frozen_foods,878,23.306554737883843,active,harris_lee,3.22
563,manager_produce,snacks,515,7.95,active,yang_group,13.02
564,life_produce,dairy,1426,9.9,discontinued,unknown,13.65
565,themselves_snacks,produce,1757,1.26,discontinued,johnson_matthews,2.13
566,sort_beverages,frozen_foods,1874,6.13,discontinued,jones_llc,1.8329769560821687
567,drug_snacks,frozen_foods,238,0.84,active,collins_hernandez_and_meadows,1.01
568,really_produce,frozen_foods,1862,14.03,active,wilson_jones_and_greene,17.51
569,we_frozen_foods,bakery,455,1.27,active,wilkinson_bright,2.07
570,any_snacks,produce,1978,5.04,discontinued,hill_chavez_and_young,7.66
571,her_beverages,frozen_foods,1838,8.31,backordered,christensen_green_and_smith,14.64
572,thought_frozen_foods,produce,1361,9.94,discontinued,martin_ltd,14.94
573,so_dairy,produce,719,4.84,active,perez_hutchinson_and_ferguson,7.53
574,allow_snacks,bakery,1608,2.31,backordered,lawrence_farley_and_patterson,3.24
575,property_bakery,bakery,448,3.79,discontinued,brown_hodge_and_cole,5.45
576,available_produce,bakery,1484,13.14,active,collins_king_and_mathews,21.02
577,you_dairy,frozen_foods,1800,2.83,discontinued,richards_morris,4.79
578,whom_snacks,produce,1808,9.965,discontinued,gonzalez_rice,7.16
579,catch_frozen_foods,frozen_foods,1978,8.7,backordered,lucero_smith_and_moore,12.38
580,involve_snacks,bakery,1156,13.62,active,sutton_chandler,18.51
581,would_dairy,frozen_foods,798,4.63,discontinued,carter_hudson_and_chapman,8.18
582,perhaps_snacks,produce,538,13.2,discontinued,mercado_allen,15.96
583,author_produce,frozen_foods,811,7.28,active,campbell_cohen,3.181309313944395
584,smile_bakery,bakery,1797,13.25,active,cooke_plc,20.78
585,note_produce,dairy,94,15.05,backordered,campbell_daniels,18.23
586,various_frozen_foods,dairy,125,10.391426478449386,discontinued,castillo_ltd,17.01
587,also_dairy,bakery,830,5.26,active,gonzales_patel,7.6
588,star_snacks,snacks,1021,3.44,discontinued,lynch_ltd,4.83
589,somebody_beverages,frozen_foods,1264,17.26,active,cox_and_sons,28.28
590,public_dairy,bakery,7,13.6,active,sandoval_taylor_and_powell,16.84
591,board_snacks,produce,540,4.35,active,haynes_inc,5.52
592,help_snacks,beverages,481,19.87,discontinued,martinez_and_sons,27.79
593,be_bakery,produce,822,9.03,backordered,griffin_llc,12.45
594,shake_frozen_foods,beverages,317,17.11,active,cantu_avila_and_greer,21.16
595,low_snacks,dairy,185,14.57,backordered,barry_inc,21.79
596,feeling_snacks,dairy,1600,14.75,backordered,unknown,26.11
597,catch_bakery,beverages,1031,9.36,backordered,christian_odonnell_and_clark,12.46
598,ten_beverages,bakery,1413,12.98,discontinued,green_group,18.65
599,drop_bakery,frozen_foods,1186,1.35,discontinued,davis_baker,2.12
600,campaign_frozen_foods,produce,1104,9.08,backordered,thomas_jones,13.48
601,present_bakery,frozen_foods,310,10.665,discontinued,sullivan_king_and_wood,17.38
602,consider_frozen_foods,produce,1155,6.44,discontinued,lane_obrien_and_owens,10.62
603,manager_frozen_foods,beverages,1845,3.74,discontinued,houston_inc,5.05
604,whole_dairy,beverages,1849,5.81,active,dyer_williams_and_barnes,9.93
605,the_produce,beverages,127,10.39,backordered,park_group,14.26
606,build_bakery,snacks,1337,3.62,backordered,unknown,5.84
607,activity_bakery,frozen_foods,355,19.76,backordered,ward_and_sons,35.35
608,eat_frozen_foods,frozen_foods,1254,13.62,backordered,dennis_ritter,18.24
609,skill_beverages,produce,990,14.59,backordered,anderson_baker_and_boyd,26.01
610,within_produce,snacks,1440,4.47,discontinued,berger_llc,7.47
611,side_dairy,frozen_foods,1282,14.94,backordered,price_group,18.08
612,lead_produce,produce,1127,5.58,backordered,schultz_inc,9.62
613,serve_dairy,snacks,10,3.29,discontinued,odonnell_brooks,0.7235641624674116
614,wait_frozen_foods,snacks,660,17.3,discontinued,wallace_llc,28.66
615,close_frozen_foods,beverages,1545,16.37,backordered,anderson_ltd,20.06
616,girl_beverages,dairy,918,19.96,discontinued,spencer_armstrong,24.76
617,media_bakery,snacks,406,18.07,discontinued,rosales_llc,25.48
618,big_bakery,dairy,1901,8.06,discontinued,martin_little,12.29
619,physical_produce,produce,1552,19.62,discontinued,mooney_farmer_and_simpson,33.61
620,system_frozen_foods,frozen_foods,1216,6.99,backordered,woods_greene,12.52
621,authority_produce,bakery,571,15.77,backordered,myers_inc,20.2
622,wall_frozen_foods,produce,1864,9.92,backordered,miller_and_sons,17.68
623,watch_beverages,frozen_foods,1821,6.14,active,unknown,10.0
624,force_produce,produce,458,7.93,discontinued,gardner_plc,10.33
625,film_bakery,snacks,1222,7.36,active,harris_rodriguez,12.91
626,bit_beverages,dairy,712,2.32,active,adkins_robinson,3.72
627,suddenly_beverages,beverages,477,17.8,active,robinson_hill_and_richards,24.63
628,who_beverages,beverages,156,10.78,discontinued,vaughn_scott,16.6
629,individual_frozen_foods,snacks,1467,8.44,backordered,armstrong_inc,12.18
630,activity_snacks,snacks,450,5.13,active,green_may_and_mclaughlin,8.84
631,situation_produce,produce,524,3.58,active,christian_owens_and_boyd,4.43
632,history_snacks,dairy,1353,3.96,backordered,clark_franklin_and_henry,6.14
633,whose_bakery,frozen_foods,1705,4.39,backordered,johnson_gutierrez_and_garcia,6.77
634,past_snacks,dairy,1931,19.42,active,patel_long_and_hudson,27.88
