transaction_id,date,product_id,units_sold,customer_id,employee_id,sales_amount,list_price
373,2024-08-06 00:00:00-07:00,8056,8,2904,1748,269.6,33.7
374,2025-01-19 00:00:00-08:00,8133,2,3460,470,34.42,17.21
375,2025-03-27 00:00:00-07:00,2588,3,1034,1161,62.1,20.7
376,2025-05-10 00:00:00-07:00,8828,1,3605,1326,23.49,23.49
377,2023-12-07 00:00:00-08:00,1396,9,2508,1660,187.92,20.88
378,2025-03-24 00:00:00-07:00,404,8,3911,1049,90.48,11.31
379,2023-12-31 00:00:00-08:00,2656,7,4423,1099,9.03,1.29
380,2024-12-08 00:00:00-08:00,1624,6,4526,1601,61.56,10.26
381,2024-08-09 00:00:00-07:00,3931,6,1371,1993,31.02,5.17
382,2023-12-08 00:00:00-08:00,571,7,1713,1508,102.48,14.64
383,2024-12-02 00:00:00-08:00,1705,7,4055,481,78.68,11.24
384,2025-06-17 00:00:00-07:00,9398,9,1576,1723,121.23,13.47
385,2024-10-24 00:00:00-07:00,8236,6,2959,1858,131.7,21.95
386,2025-01-06 00:00:00-08:00,9291,6,2296,681,23.34,3.89
387,2025-01-01 00:00:00-08:00,2474,6,4870,1505,26.58,4.43
388,2024-05-06 00:00:00-07:00,706,7,3628,994,9.31,1.33
389,2024-03-13 00:00:00-07:00,2107,26,3755,1849,339.04,13.04
390,2023-09-07 00:00:00-07:00,5717,2,346,1444,33.04,16.52
391,2024-05-06 00:00:00-07:00,1159,8,4054,238,70.32,8.79
392,2023-08-18 00:00:00-07:00,5455,5,769,201,33.75,6.75
393,2024-04-18 00:00:00-07:00,6312,4,44,1817,29.32,7.33
394,2025-05-02 00:00:00-07:00,8888,5,4246,1189,45.05,9.01
395,2023-10-09 00:00:00-07:00,7165,4,1253,1986,10.72,2.68
396,2024-07-19 00:00:00-07:00,9433,9,3215,852,240.93,26.77
397,2025-01-17 00:00:00-08:00,1499,5,3595,1880,62.25,12.45
398,2024-06-08 00:00:00-07:00,8552,8,2819,1665,50.64,6.33
399,2025-06-21 00:00:00-07:00,935,7,1014,405,80.85,11.55
400,2024-04-21 00:00:00-07:00,1570,2,4112,1912,22.8,11.4
401,2023-12-24 00:00:00-08:00,4539,4,216,200,88.92,22.23
402,2024-07-18 00:00:00-07:00,2238,6,2308,1803,159.9,26.65
403,2024-07-15 00:00:00-07:00,9326,3,4147,952,25.17,8.39
404,2024-09-13 00:00:00-07:00,1078,6,1778,1571,147.12,24.52
405,2024-04-16 00:00:00-07:00,4987,6,98,270,159.06,26.51
406,2023-12-19 00:00:00-08:00,2514,2,3688,553,5.48,2.74
407,2023-11-24 00:00:00-08:00,4436,9,3769,354,81.18,9.02
408,2024-11-03 00:00:00-07:00,734,3,4423,1721,69.45,23.15
409,2023-12-09 00:00:00-08:00,1266,8,878,1748,71.28,8.91
410,2024-05-18 00:00:00-07:00,6663,8,4309,1146,62.72,7.84
411,2025-05-09 00:00:00-07:00,2873,1,2456,439,6.21,6.21
412,2023-12-01 00:00:00-08:00,2394,7,4730,1229,86.94,12.42
413,2025-05-01 00:00:00-07:00,1290,1,1370,1848,19.93,19.93
414,2025-05-16 00:00:00-07:00,7260,1,3238,1075,18.5,18.5
415,2023-07-30 00:00:00-07:00,4080,1,1444,106,21.82,21.82
416,2025-02-23 00:00:00-08:00,9931,2,3650,428,42.06,21.03
417,2024-01-28 00:00:00-08:00,2111,4,722,1226,108.36,27.09
418,2023-12-17 00:00:00-08:00,1365,1,4635,1003,20.9,20.9
419,2024-11-21 00:00:00-08:00,767,1,1622,19,25.19,25.19
420,2024-06-26 00:00:00-07:00,3759,7,2553,66,170.38,24.34
421,2025-01-05 00:00:00-08:00,4206,9,4654,977,22.41,2.49
422,2024-04-20 00:00:00-07:00,5452,21,763,1685,157.71,7.51
423,2023-11-26 00:00:00-08:00,5421,6,3419,980,27.0,4.5
424,2024-09-20 00:00:00-07:00,6345,7,3990,30,91.0,13.0
425,2024-07-19 00:00:00-07:00,8224,4,4850,1874,39.72,9.93
426,2023-12-27 00:00:00-08:00,6612,5,1380,12,22.65,4.53
427,2023-10-09 00:00:00-07:00,7109,9,3667,1302,253.53,28.17
428,2024-02-20 00:00:00-08:00,3227,6,1875,1419,196.2,32.7
429,2024-04-29 00:00:00-07:00,4652,3,724,1859,21.12,7.04
430,2025-03-21 00:00:00-07:00,7697,2,647,1792,29.98,14.99
431,2025-03-15 00:00:00-07:00,2857,2,1225,1193,7.9,3.95
432,2024-12-31 00:00:00-08:00,5119,4,4000,1284,86.08,21.52
433,2024-09-15 00:00:00-07:00,9863,3,1361,1821,11.55,3.85
434,2025-04-24 00:00:00-07:00,4054,4,1427,999,46.84,11.71
435,2024-06-22 00:00:00-07:00,133,6,191,1310,131.46,21.91
436,2023-09-04 00:00:00-07:00,6430,5,1795,466,64.35,12.87
437,2023-07-24 00:00:00-07:00,1251,6,3704,536,143.04,23.84
438,2024-09-11 00:00:00-07:00,3692,7,1338,730,14.84,2.12
439,2023-12-21 00:00:00-08:00,3299,5,2542,1517,130.7,26.14
440,2024-04-13 00:00:00-07:00,1297,5,477,3,137.4,27.48
441,2025-06-25 00:00:00-07:00,1828,6,4385,1923,76.5,12.75
442,2024-08-16 00:00:00-07:00,3693,7,1887,518,150.01,21.43
443,2024-09-13 00:00:00-07:00,5485,4,4530,909,13.64,3.41
444,2024-03-17 00:00:00-07:00,5629,1,1872,812,2.43,2.43
445,2025-04-26 00:00:00-07:00,6122,1,2620,1780,23.21,23.21
446,2023-11-25 00:00:00-08:00,7562,5,3490,765,101.6,20.32
447,2024-04-28 00:00:00-07:00,4189,7,1580,1428,17.01,2.43
448,2024-02-19 00:00:00-08:00,739,1,68,845,3.43,3.43
449,2024-03-23 00:00:00-07:00,4168,5,4722,1689,175.85,35.17
450,2024-05-05 00:00:00-07:00,5783,4,649,1971,28.68,7.17
451,2024-04-13 00:00:00-07:00,5158,5,4267,597,138.0,27.6
452,2024-08-04 00:00:00-07:00,394,6,3044,1573,110.76,18.46
453,2023-10-24 00:00:00-07:00,9132,7,3242,464,150.5,21.5
454,2025-02-08 00:00:00-08:00,2215,3,3219,1262,64.35,21.45
455,2023-07-07 00:00:00-07:00,2744,5,1541,1842,93.1,18.62
456,2024-06-22 00:00:00-07:00,3929,2,3481,1100,10.6,5.3
457,2025-01-18 00:00:00-08:00,2802,1,1332,1338,4.56,4.56
458,2024-08-09 00:00:00-07:00,6659,7,3634,1029,179.13,25.59
459,2024-08-06 00:00:00-07:00,4464,9,2290,781,259.83,28.87
460,2024-08-06 00:00:00-07:00,6410,4,2215,1586,49.48,12.37
461,2024-07-23 00:00:00-07:00,7618,7,3985,1433,71.61,10.23
462,2025-02-19 00:00:00-08:00,8066,2,391,1974,14.96,7.48
463,2025-03-18 00:00:00-07:00,2405,4,2859,1238,130.48,32.62
464,2025-07-01 00:00:00-07:00,1775,8,4123,725,135.28,16.91
465,2024-05-31 00:00:00-07:00,9371,6,4230,158,82.5,13.75
466,2025-07-06 00:00:00-07:00,9353,9,2925,1781,82.71,9.19
467,2023-11-23 00:00:00-08:00,8427,1,2832,1624,2.16,2.16
468,2023-10-15 00:00:00-07:00,6772,7,4499,1386,106.68,15.24
469,2024-07-04 00:00:00-07:00,8377,8,1928,1822,73.76,9.22
470,2024-09-11 00:00:00-07:00,2547,2,436,195,14.68,7.34
471,2024-12-16 00:00:00-08:00,206,8,487,1157,114.48,14.31
472,2023-07-23 00:00:00-07:00,7897,7,323,59,83.58,11.94
473,2024-09-13 00:00:00-07:00,8305,5,4812,819,78.0,15.6
474,2024-03-29 00:00:00-07:00,7841,7,2045,1004,18.48,2.64
475,2025-01-05 00:00:00-08:00,4957,5,105,469,116.85,23.37
476,2023-10-03 00:00:00-07:00,2214,8,3633,1324,85.04,10.63
477,2025-06-16 00:00:00-07:00,6780,8,1331,588,149.52,18.69
478,2024-03-27 00:00:00-07:00,3114,1,4533,1989,25.91,25.91
479,2024-12-01 00:00:00-08:00,7826,2,2372,1453,55.28,27.64
480,2024-08-04 00:00:00-07:00,8840,18,3205,1036,190.98,10.61
481,2024-05-02 00:00:00-07:00,4481,3,2087,1641,64.59,21.53
482,2023-11-30 00:00:00-08:00,9392,3,289,1514,86.73,28.91
483,2023-12-22 00:00:00-08:00,5210,3,4476,1350,18.0,6.0
484,2024-11-26 00:00:00-08:00,8411,9,3270,582,272.61,30.29
485,2025-02-02 00:00:00-08:00,8345,2,961,1656,17.28,8.64
486,2024-02-12 00:00:00-08:00,4555,2,3518,94,50.46,25.23
487,2024-08-24 00:00:00-07:00,1118,2,1436,245,30.5,15.25
488,2023-08-01 00:00:00-07:00,9440,8,4871,333,104.64,13.08
489,2025-06-22 00:00:00-07:00,6764,4,3120,1989,89.8,22.45
490,2024-09-16 00:00:00-07:00,9713,5,2004,1840,66.5,13.3
491,2024-08-01 00:00:00-07:00,2068,6,2850,206,33.6,5.6
492,2024-12-04 00:00:00-08:00,4951,4,1142,634,45.8,11.45
493,2024-03-10 00:00:00-08:00,6553,1,4580,1263,4.4,4.4
494,2024-01-06 00:00:00-08:00,5009,3,254,1847,3.39,1.13
495,2024-02-09 00:00:00-08:00,975,8,4076,879,46.88,5.86
496,2023-12-21 00:00:00-08:00,827,9,4654,106,171.9,19.1
497,2023-07-13 00:00:00-07:00,4085,4,3547,1751,37.48,9.37
498,2024-10-10 00:00:00-07:00,2658,7,3445,1235,73.22,10.46
499,2024-12-26 00:00:00-08:00,9902,8,3428,1517,197.2,24.65
500,2023-07-07 00:00:00-07:00,837,8,4321,517,60.72,7.59
501,2024-05-08 00:00:00-07:00,5213,1,3639,1724,21.42,21.42
502,2023-11-28 00:00:00-08:00,7940,3,4076,447,100.2,33.4
503,2025-02-10 00:00:00-08:00,9796,18,4681,229,416.16,23.12
504,2025-03-01 00:00:00-08:00,6865,4,4789,1564,91.4,22.85
505,2025-01-23 00:00:00-08:00,2899,9,1900,380,163.26,18.14
506,2025-01-14 00:00:00-08:00,3889,9,556,1262,220.41,24.49
507,2025-02-26 00:00:00-08:00,936,9,2046,855,91.17,10.13
508,2024-12-11 00:00:00-08:00,541,8,4450,96,122.32,15.29
509,2024-06-19 00:00:00-07:00,2965,3,419,1319,8.44,2.812013536228514
510,2024-02-23 00:00:00-08:00,3876,4,4956,1146,21.08,5.27
511,2024-01-21 00:00:00-08:00,1794,2,2839,856,14.32,7.16
512,2024-04-15 00:00:00-07:00,8085,1,3286,839,22.23,22.23
513,2025-02-10 00:00:00-08:00,4092,3,1825,158,6.63,2.21
514,2024-08-07 00:00:00-07:00,1536,2,833,1624,58.06,29.03
515,2024-01-16 00:00:00-08:00,7325,8,3532,1380,198.8,24.85
516,2025-04-15 00:00:00-07:00,8057,8,2629,840,160.96,20.12
517,2024-09-07 00:00:00-07:00,9581,7,1797,17,98.0,14.0
518,2025-05-27 00:00:00-07:00,7330,8,4220,702,8.08,1.01
519,2024-05-21 00:00:00-07:00,628,7,2253,494,116.2,16.6
520,2024-09-06 00:00:00-07:00,867,3,2382,1116,57.84,19.28
521,2024-12-04 00:00:00-08:00,5390,8,2907,1241,163.2,20.4
522,2023-12-14 00:00:00-08:00,8539,3,3275,482,72.6,24.2
523,2023-08-16 00:00:00-07:00,5905,8,3380,1292,125.76,15.72
524,2023-11-08 00:00:00-08:00,1773,1,802,1625,26.32,26.32
525,2024-07-07 00:00:00-07:00,528,7,4751,1361,97.86,13.98
526,2025-06-13 00:00:00-07:00,5313,4,291,515,12.92,3.23
527,2024-12-04 00:00:00-08:00,9192,1,1812,562,24.76,24.76
528,2024-06-19 00:00:00-07:00,592,6,966,77,166.74,27.79
529,2025-03-14 00:00:00-07:00,1323,9,2928,1783,122.94,13.66
530,2024-04-11 00:00:00-07:00,3046,5,3345,1366,5.4,1.08
531,2023-08-20 00:00:00-07:00,6937,9,2810,924,12.78,1.42
532,2024-12-30 00:00:00-08:00,9448,8,990,321,29.12,3.64
533,2024-01-18 00:00:00-08:00,6151,7,3293,717,85.82,12.26
534,2024-09-16 00:00:00-07:00,3758,3,3055,250,100.41,33.47
535,2025-07-03 00:00:00-07:00,730,1,3072,253,13.69,13.69
536,2025-03-12 00:00:00-07:00,2982,2,778,1045,35.08,17.54
537,2024-05-19 00:00:00-07:00,4572,9,3390,1962,91.8,10.2
538,2023-07-17 00:00:00-07:00,6554,8,2579,986,71.04,8.88
539,2024-06-07 00:00:00-07:00,9057,5,2732,44,93.65,18.73
540,2025-06-20 00:00:00-07:00,5385,6,2453,552,65.46,10.91
541,2024-10-13 00:00:00-07:00,1553,3,1050,1446,18.9,6.3
542,2023-09-09 00:00:00-07:00,4232,7,4758,49,16.52,2.36
543,2023-11-04 00:00:00-07:00,1355,3,4855,1927,57.27,19.09
544,2023-09-11 00:00:00-07:00,6104,4,4923,1927,47.88,11.97
545,2024-06-28 00:00:00-07:00,1544,2,3800,514,50.68,25.34
546,2024-10-04 00:00:00-07:00,3380,9,253,1126,98.73,10.97
547,2024-08-28 00:00:00-07:00,9045,4,2788,512,107.36,26.84
548,2025-05-01 00:00:00-07:00,6613,8,2445,844,136.96,17.12
549,2024-10-10 00:00:00-07:00,9760,6,147,1774,104.88,17.48
550,2025-02-14 00:00:00-08:00,4605,4,1467,1539,25.16,6.29
551,2025-04-13 00:00:00-07:00,3134,1,3333,1374,208.1,208.1
552,2023-07-10 00:00:00-07:00,782,1,2728,104,16.77,16.77
553,2024-10-18 00:00:00-07:00,7836,4,2467,367,110.08,27.52
554,2023-09-13 00:00:00-07:00,5223,2,2219,235,24.72,12.36
555,2025-02-02 00:00:00-08:00,5274,9,1389,1394,157.95,17.55
556,2025-05-30 00:00:00-07:00,1685,7,4055,1966,198.87,28.41
557,2024-02-12 00:00:00-08:00,742,1,324,499,12.75,12.75
558,2024-10-06 00:00:00-07:00,9445,9,92,1616,92.07,10.23
559,2024-09-25 00:00:00-07:00,6587,2,3397,1022,15.2,7.6
560,2024-03-27 00:00:00-07:00,1563,3,4663,228,81.06,27.02
561,2025-04-11 00:00:00-07:00,7135,8,3218,364,10.56,1.32
562,2025-01-20 00:00:00-08:00,2120,7,505,1810,259.7,37.1
563,2024-06-08 00:00:00-07:00,613,8,4701,1450,5.79,0.7235641624674116
564,2023-10-18 00:00:00-07:00,3221,8,604,1145,91.28,11.41
565,2024-05-09 00:00:00-07:00,6376,8,1595,1007,172.88,21.61
566,2025-03-03 00:00:00-08:00,6209,4,3282,321,119.6,29.9
567,2024-06-24 00:00:00-07:00,6760,2,1741,77,50.52,25.26
568,2025-05-09 00:00:00-07:00,536,6,2613,617,143.34,23.89
569,2024-06-14 00:00:00-07:00,4418,9,3038,366,34.47,3.83
570,2025-06-20 00:00:00-07:00,6414,4,417,1261,96.72,24.18
571,2023-11-02 00:00:00-07:00,1676,8,4623,1797,186.88,23.36
572,2024-11-13 00:00:00-08:00,4190,4,1149,186,60.96,15.24
573,2024-02-28 00:00:00-08:00,7580,9,1869,258,37.53,4.17
574,2023-10-15 00:00:00-07:00,211,7,2182,787,151.55,21.65
575,2023-10-06 00:00:00-07:00,4508,6,3053,206,22.38,3.73
576,2024-09-22 00:00:00-07:00,8539,9,3657,1171,217.8,24.2
577,2024-12-24 00:00:00-08:00,3032,5,4309,953,146.95,29.39
578,2025-01-19 00:00:00-08:00,5994,5,813,1840,28.2,5.64
579,2023-10-14 00:00:00-07:00,8744,5,3198,123,36.25,7.25
580,2024-07-14 00:00:00-07:00,2448,7,1038,586,158.97,22.71
581,2024-10-18 00:00:00-07:00,2777,4,2192,142,36.48,9.12
582,2025-03-18 00:00:00-07:00,2082,3,3078,749,90.99,30.33
583,2024-10-03 00:00:00-07:00,7229,6,4166,380,53.28,8.88
584,2024-07-30 00:00:00-07:00,4290,5,1994,1110,102.7,20.54
585,2023-11-30 00:00:00-08:00,7652,2,3696,1678,30.18,15.09
586,2025-05-10 00:00:00-07:00,8241,3,1486,1435,51.75,17.25
587,2025-06-06 00:00:00-07:00,1111,8,4150,330,248.88,31.11
588,2024-11-09 00:00:00-08:00,35,20,2214,1300,82.6,4.13
589,2023-12-07 00:00:00-08:00,5765,2,514,1579,51.4,25.7
590,2024-09-20 00:00:00-07:00,5633,9,1779,806,78.75,8.75
591,2025-04-22 00:00:00-07:00,117,9,4292,1497,216.18,24.02
592,2024-08-18 00:00:00-07:00,6140,4,1935,1393,35.32,8.83
593,2024-08-31 00:00:00-07:00,8582,7,4176,1233,34.44,4.92
594,2024-10-11 00:00:00-07:00,5166,8,3232,386,155.12,19.39
595,2024-02-14 00:00:00-08:00,6441,7,4932,1072,112.56,16.08
596,2024-03-27 00:00:00-07:00,8790,2,3373,1331,40.8,20.4
597,2024-08-18 00:00:00-07:00,8639,7,2416,1606,110.88,15.84
598,2023-08-19 00:00:00-07:00,3277,17,4119,1633,241.06,14.18
599,2024-09-05 00:00:00-07:00,7912,6,926,1783,7.26,1.21
600,2023-11-29 00:00:00-08:00,8205,7,3609,1591,8.33,1.19
601,2024-09-12 00:00:00-07:00,4153,6,124,350,81.12,13.52
602,2024-02-17 00:00:00-08:00,9936,9,2930,1750,255.33,28.37
603,2025-05-24 00:00:00-07:00,8850,1,291,561,21.93,21.93
604,2024-02-07 00:00:00-08:00,8488,3,2039,1952,60.21,20.07
605,2024-01-23 00:00:00-08:00,4172,8,1382,441,113.36,14.17
606,2023-11-08 00:00:00-08:00,1755,9,2685,1059,20.07,2.23
607,2023-09-27 00:00:00-07:00,1219,2,4498,726,45.96,22.98
608,2023-08-03 00:00:00-07:00,1424,1,4337,27,19.41,19.41
609,2025-02-07 00:00:00-08:00,9467,5,2793,1553,60.7,12.14
610,2025-07-01 00:00:00-07:00,5109,4,1051,38,10.24,2.56
611,2024-06-02 00:00:00-07:00,3803,9,3894,1282,135.0,15.0
612,2023-12-17 00:00:00-08:00,6788,7,992,1556,286.3,40.9
613,2024-04-09 00:00:00-07:00,2375,8,1210,1828,27.04,3.38
614,2024-05-14 00:00:00-07:00,6537,6,1020,1105,76.5,12.75
615,2023-12-11 00:00:00-08:00,8309,9,3566,1539,155.07,17.23
616,2023-09-22 00:00:00-07:00,6563,8,402,115,233.2,29.15
617,2023-11-13 00:00:00-08:00,6382,7,1694,1813,133.63,19.09
618,2025-04-20 00:00:00-07:00,553,4,2751,1507,90.52,22.63
619,2025-03-22 00:00:00-07:00,6922,8,2005,1184,26.8,3.35
620,2024-05-20 00:00:00-07:00,8657,5,2294,201,103.25,20.65
621,2025-07-04 00:00:00-07:00,1809,8,293,244,69.52,8.69
622,2025-04-19 00:00:00-07:00,56,2,796,1379,19.62,9.81
623,2023-11-07 00:00:00-08:00,6607,1,4968,1965,21.96,21.96
624,2024-01-03 00:00:00-08:00,9032,3,1235,781,32.19,10.73
625,2023-11-11 00:00:00-08:00,4043,1,4099,500,23.25,23.25
626,2024-01-15 00:00:00-08:00,7774,3,2258,794,19.56,6.52
627,2025-05-20 00:00:00-07:00,8986,7,4283,714,68.88,9.84
628,2023-12-15 00:00:00-08:00,7504,7,839,1804,129.57,18.51
629,2023-10-24 00:00:00-07:00,2955,3,4892,133,79.05,26.35
630,2024-12-29 00:00:00-08:00,132,6,1624,1018,189.18,31.53
631,2025-01-12 00:00:00-08:00,3244,1,3484,1655,4.56,4.56
632,2023-07-22 00:00:00-07:00,425,1,890,1705,7.13,7.13
633,2023-12-25 00:00:00-08:00,3839,8,1647,1626,63.68,7.96
634,2023-09-05 00:00:00-07:00,2917,5,4466,1913,147.05,29.41
635,2024-06-12 00:00:00-07:00,8466,8,305,1541,268.0,33.5
636,2025-02-24 00:00:00-08:00,5477,7,2173,924,120.82,17.26
637,2023-08-18 00:00:00-07:00,5588,5,2468,1260,99.45,19.89
638,2024-09-11 00:00:00-07:00,2445,9,1835,907,224.64,24.96
639,2024-07-02 00:00:00-07:00,1642,1,1733,1330,11.49,11.49
640,2025-04-28 00:00:00-07:00,7555,9,410,665,211.86,23.54
641,2024-11-23 00:00:00-08:00,5267,4,4004,751,78.28,19.57
642,2024-08-01 00:00:00-07:00,3812,2,1480,725,57.26,28.63
643,2024-10-19 00:00:00-07:00,4928,2,1505,1180,6.24,3.12
644,2024-07-03 00:00:00-07:00,7590,1,3721,295,26.33,26.33
645,2024-11-17 00:00:00-08:00,8520,7,485,531,53.9,7.7
646,2024-10-19 00:00:00-07:00,589,8,702,297,226.24,28.28
647,2023-09-24 00:00:00-07:00,2290,7,2960,1029,151.48,21.64
648,2024-04-11 00:00:00-07:00,504,5,1007,483,134.15,26.83
649,2024-03-29 00:00:00-07:00,3836,8,3697,1221,76.88,9.61
650,2024-04-24 00:00:00-07:00,303,5,4368,237,62.5,12.5
651,2023-10-02 00:00:00-07:00,7597,5,4409,405,12.3,2.46
652,2024-10-01 00:00:00-07:00,5168,7,989,451,198.8,28.4
653,2023-10-10 00:00:00-07:00,2436,9,2293,644,199.62,22.18
654,2024-06-30 00:00:00-07:00,4004,1,1465,866,25.33,25.33
655,2025-05-20 00:00:00-07:00,7066,3,3103,1194,35.67,11.89
656,2024-06-13 00:00:00-07:00,193,3,1380,570,18.51,6.17
657,2023-08-11 00:00:00-07:00,9596,2,280,1967,30.44,15.22
658,2025-06-26 00:00:00-07:00,775,4,1004,538,52.44,13.11
659,2024-06-15 00:00:00-07:00,2599,8,3985,156,179.6,22.45
660,2024-03-16 00:00:00-07:00,9947,5,7,353,29.4,5.88
661,2024-10-06 00:00:00-07:00,247,9,4282,782,98.01,10.89
662,2025-05-16 00:00:00-07:00,5691,9,4584,687,182.97,20.33
663,2025-01-05 00:00:00-08:00,4840,8,166,1508,142.72,17.84
664,2025-02-05 00:00:00-08:00,6825,3,1263,1484,57.66,19.22
665,2025-01-10 00:00:00-08:00,729,7,1684,109,95.69,13.67
666,2023-12-02 00:00:00-08:00,2114,8,3335,109,177.76,22.22
667,2023-09-29 00:00:00-07:00,2782,5,1565,1611,8.25,1.65
668,2024-12-06 00:00:00-08:00,1983,5,1652,1719,62.55,12.51
669,2025-02-21 00:00:00-08:00,8005,8,365,298,92.88,11.61
670,2025-03-31 00:00:00-07:00,8211,7,4193,1415,169.89,24.27
671,2024-06-14 00:00:00-07:00,5268,7,4592,199,39.69,5.67
672,2024-06-11 00:00:00-07:00,2649,3,771,138,6.81,2.27
673,2025-02-13 00:00:00-08:00,2992,3,1022,1746,41.7,13.9
674,2024-08-01 00:00:00-07:00,5969,4,4712,311,122.4,30.6
675,2023-11-11 00:00:00-08:00,1956,6,2545,128,188.88,31.48
676,2024-10-16 00:00:00-07:00,6658,4,1727,1883,56.04,14.01
677,2024-09-23 00:00:00-07:00,2288,8,3411,1045,188.64,23.58
678,2025-03-28 00:00:00-07:00,7439,9,216,1830,131.49,14.61
679,2025-02-14 00:00:00-08:00,8863,8,3173,343,186.64,23.33
680,2025-06-20 00:00:00-07:00,9784,3,1164,1766,13.84,4.613861243812824
681,2024-11-07 00:00:00-08:00,1250,6,983,1878,121.86,20.31
682,2025-02-18 00:00:00-08:00,9857,7,2715,388,98.98,14.14
683,2023-11-01 00:00:00-07:00,5267,1,3997,1160,19.57,19.57
684,2024-08-25 00:00:00-07:00,9969,9,1081,275,75.6,8.4
685,2024-06-18 00:00:00-07:00,1741,5,1937,871,70.75,14.15
686,2024-03-02 00:00:00-08:00,539,8,3258,755,92.72,11.59
687,2023-09-21 00:00:00-07:00,2084,8,3679,515,46.16,5.77
688,2025-05-22 00:00:00-07:00,1248,6,1660,964,46.14,7.69
689,2023-07-08 00:00:00-07:00,8836,1,1189,522,5.9,5.9
690,2024-06-15 00:00:00-07:00,7717,9,1360,1797,185.13,20.57
691,2025-05-17 00:00:00-07:00,5698,4,909,278,94.32,23.58
692,2025-04-04 00:00:00-07:00,1141,1,3104,864,13.68,13.68
693,2024-07-24 00:00:00-07:00,6343,6,4785,1629,112.08,18.68
694,2025-06-26 00:00:00-07:00,7309,9,3326,1175,119.97,13.33
695,2024-09-04 00:00:00-07:00,8523,3,4983,498,46.98,15.66
696,2025-02-13 00:00:00-08:00,1571,8,1984,1531,201.2,25.15
697,2024-05-16 00:00:00-07:00,474,5,3608,724,90.0,18.0
698,2025-03-21 00:00:00-07:00,8506,9,2502,1878,138.06,15.34
699,2024-03-30 00:00:00-07:00,3274,2,554,1656,4.3,2.15
700,2024-05-28 00:00:00-07:00,4397,7,437,1823,135.24,19.32
701,2025-04-01 00:00:00-07:00,7082,9,328,1666,43.47,4.83
702,2024-05-23 00:00:00-07:00,2004,8,3883,661,2.32,0.2904089531312038
703,2024-08-20 00:00:00-07:00,3178,1,470,560,3.96,3.96
704,2023-09-24 00:00:00-07:00,4314,4,298,1339,64.16,16.04
705,2024-09-11 00:00:00-07:00,9385,5,1886,312,117.35,23.47
706,2024-06-21 00:00:00-07:00,1006,3,896,1132,65.82,21.94
707,2024-05-20 00:00:00-07:00,4780,9,2204,363,9.18,1.02
708,2025-04-09 00:00:00-07:00,6522,4,2799,464,59.0,14.75
709,2023-10-02 00:00:00-07:00,3090,2,2756,487,47.96,23.98
710,2025-07-06 00:00:00-07:00,6094,1,2102,399,5.73,5.73
711,2024-04-19 00:00:00-07:00,6454,2,4796,1644,28.32,14.16
712,2025-04-30 00:00:00-07:00,7402,7,4886,945,9.8,1.4
713,2024-08-04 00:00:00-07:00,8583,2,2925,1386,5.34,2.67
714,2023-10-29 00:00:00-07:00,226,6,1009,1218,138.36,23.06
715,2023-09-02 00:00:00-07:00,7735,8,2737,1948,47.28,5.91
716,2023-10-31 00:00:00-07:00,5024,5,4549,1817,47.2,9.44
717,2025-04-22 00:00:00-07:00,1081,5,3185,571,58.6,11.72
718,2024-08-05 00:00:00-07:00,2958,5,4028,1693,165.2,33.04
719,2025-06-04 00:00:00-07:00,6053,8,2568,541,121.04,15.13
720,2024-07-16 00:00:00-07:00,5769,1,4673,837,19.77,19.77
721,2025-07-01 00:00:00-07:00,2767,19,3244,756,463.98,24.42
722,2023-11-12 00:00:00-08:00,2681,3,1698,1748,87.21,29.07
723,2024-12-13 00:00:00-08:00,1309,3,1198,653,37.02,12.34
724,2025-06-30 00:00:00-07:00,7142,7,884,437,22.4,3.2
725,2024-01-05 00:00:00-08:00,595,5,4958,1264,108.95,21.79
726,2024-10-21 00:00:00-07:00,9309,6,599,963,136.44,22.74
727,2023-08-21 00:00:00-07:00,9298,2,2458,1818,24.12,12.06
728,2025-01-06 00:00:00-08:00,1951,3,3349,631,9.42,3.14
729,2023-12-24 00:00:00-08:00,2810,9,409,1231,302.49,33.61
730,2024-12-08 00:00:00-08:00,8766,7,4479,845,94.92,13.56
731,2025-03-14 00:00:00-07:00,1671,3,548,635,41.07,13.69
732,2024-02-05 00:00:00-08:00,237,6,3257,682,203.1,33.85
733,2023-08-03 00:00:00-07:00,6116,5,3093,688,75.0,15.0
734,2024-11-12 00:00:00-08:00,3729,5,2050,178,147.15,29.43
735,2025-03-26 00:00:00-07:00,6488,2,2896,1988,14.02,7.01
736,2023-09-01 00:00:00-07:00,9475,8,3369,1990,184.0,23.0
737,2024-01-31 00:00:00-08:00,6129,3,2624,176,83.76,27.92
738,2024-09-22 00:00:00-07:00,2739,5,1969,348,61.25,12.25
739,2024-04-06 00:00:00-07:00,4863,7,2952,1602,73.85,10.55
740,2024-08-22 00:00:00-07:00,4866,1,4292,1906,10.13,10.13
741,2023-12-06 00:00:00-08:00,4840,1,656,870,17.84,17.84
742,2024-05-28 00:00:00-07:00,7381,4,3847,1827,41.28,10.32
743,2025-03-17 00:00:00-07:00,3796,8,2473,1192,171.6,21.45
744,2023-09-17 00:00:00-07:00,1274,8,546,1513,179.92,22.49
745,2023-11-18 00:00:00-08:00,3137,6,3373,1488,132.48,22.08
746,2025-06-01 00:00:00-07:00,7983,3,1416,1158,78.51,26.17
