inventory_id,date,product_id,beginning_stock,received,sold,warehouse_location,ending_stock
438,2025-07-01 00:00:00-07:00,1307,4,15,7,south,12
439,2025-06-19 00:00:00-07:00,7991,89,7,14,east,82
440,2025-05-17 00:00:00-07:00,8079,78,7,7,south,78
441,2025-06-10 00:00:00-07:00,1944,59,13,2,west,70
442,2025-05-13 00:00:00-07:00,1618,35,6,1,east,40
443,2025-07-06 00:00:00-07:00,9966,61,4,13,east,52
444,2025-06-23 00:00:00-07:00,6964,46,1,13,south,34
445,2025-05-29 00:00:00-07:00,738,5,17,11,west,11
446,2025-06-29 00:00:00-07:00,1048,41,5,9,north,37
447,2025-05-17 00:00:00-07:00,4301,51,1,7,east,45
448,2025-06-15 00:00:00-07:00,6838,89,3,13,north,79
449,2025-05-15 00:00:00-07:00,2311,83,11,12,south,82
450,2025-06-20 00:00:00-07:00,8157,2,3,13,south,0
451,2025-06-11 00:00:00-07:00,9013,85,15,8,east,92
452,2025-06-27 00:00:00-07:00,8146,18,5,4,west,19
453,2025-05-12 00:00:00-07:00,650,36,1,13,west,24
454,2025-06-30 00:00:00-07:00,5453,52,18,1,east,69
455,2025-05-19 00:00:00-07:00,5991,49,14,0,west,63
456,2025-06-01 00:00:00-07:00,7110,4,13,11,south,6
457,2025-06-07 00:00:00-07:00,4979,18,17,11,west,24
458,2025-06-24 00:00:00-07:00,9308,82,2,8,south,76
459,2025-05-21 00:00:00-07:00,893,29,1,1,north,29
460,2025-06-06 00:00:00-07:00,9347,75,4,11,west,68
461,2025-07-02 00:00:00-07:00,5737,16,5,11,west,10
462,2025-06-11 00:00:00-07:00,9091,98,11,10,north,99
463,2025-06-26 00:00:00-07:00,8768,87,9,4,south,92
464,2025-05-08 00:00:00-07:00,9958,15,14,8,west,21
465,2025-06-19 00:00:00-07:00,4132,17,2,14,north,5
466,2025-05-30 00:00:00-07:00,9117,65,5,13,north,57
467,2025-06-03 00:00:00-07:00,6098,22,0,14,west,8
468,2025-07-03 00:00:00-07:00,8435,71,1,12,north,60
469,2025-05-08 00:00:00-07:00,8059,26,15,10,north,31
470,2025-06-23 00:00:00-07:00,3400,94,10,4,north,100
471,2025-06-03 00:00:00-07:00,5816,91,5,8,west,88
472,2025-07-05 00:00:00-07:00,6051,86,0,9,north,77
473,2025-05-25 00:00:00-07:00,1881,39,0,7,west,32
474,2025-06-21 00:00:00-07:00,7446,5,15,8,west,12
475,2025-06-03 00:00:00-07:00,5379,51,2,5,north,48
476,2025-05-17 00:00:00-07:00,9371,26,0,14,north,12
477,2025-05-15 00:00:00-07:00,3600,3,9,11,south,1
478,2025-06-29 00:00:00-07:00,8850,51,1,3,west,49
479,2025-05-30 00:00:00-07:00,7345,81,5,2,north,84
480,2025-06-19 00:00:00-07:00,7017,34,17,13,,38
481,2025-05-22 00:00:00-07:00,7089,57,1,12,north,46
482,2025-06-20 00:00:00-07:00,7619,40,19,2,north,57
483,2025-06-02 00:00:00-07:00,5879,41,3,2,south,42
484,2025-05-20 00:00:00-07:00,4437,29,9,7,east,31
485,2025-05-13 00:00:00-07:00,2426,43,1,14,west,30
486,2025-05-18 00:00:00-07:00,7042,38,19,12,north,45
487,2025-06-18 00:00:00-07:00,2616,75,10,4,west,81
488,2025-05-16 00:00:00-07:00,7877,94,19,1,north,112
489,2025-05-15 00:00:00-07:00,6802,40,9,1,south,48
490,2025-05-21 00:00:00-07:00,924,41,15,10,east,46
491,2025-05-14 00:00:00-07:00,1913,86,9,3,south,92
492,2025-06-05 00:00:00-07:00,4500,70,6,11,west,65
493,2025-06-13 00:00:00-07:00,8721,43,11,2,south,52
494,2025-06-02 00:00:00-07:00,9160,31,14,11,south,34
495,2025-05-12 00:00:00-07:00,2991,46,14,5,south,55
496,2025-06-14 00:00:00-07:00,8186,66,13,9,east,70
497,2025-05-25 00:00:00-07:00,2742,18,16,11,north,23
498,2025-05-14 00:00:00-07:00,8482,0,6,1,west,5
499,2025-06-25 00:00:00-07:00,3688,184,15,8,east,30
500,2025-07-03 00:00:00-07:00,7234,99,7,8,south,98
501,2025-05-21 00:00:00-07:00,2936,69,15,4,west,80
502,2025-05-14 00:00:00-07:00,5134,35,10,10,south,35
503,2025-05-31 00:00:00-07:00,2650,12,4,14,north,2
504,2025-05-22 00:00:00-07:00,2404,33,0,1,west,32
505,2025-05-27 00:00:00-07:00,3707,43,3,12,north,34
506,2025-06-13 00:00:00-07:00,8372,61,2,4,east,59
507,2025-06-08 00:00:00-07:00,7687,20,8,14,south,14
508,2025-07-05 00:00:00-07:00,866,90,18,1,east,107
509,2025-06-06 00:00:00-07:00,2256,25,14,6,north,33
510,2025-06-15 00:00:00-07:00,4624,5,1,5,west,1
511,2025-06-19 00:00:00-07:00,8269,37,4,13,east,28
512,2025-05-30 00:00:00-07:00,2974,79,17,5,south,91
513,2025-06-13 00:00:00-07:00,6547,31,19,11,south,39
514,2025-05-18 00:00:00-07:00,2414,55,1,10,east,46
515,2025-07-05 00:00:00-07:00,8161,38,4,10,north,32
516,2025-05-18 00:00:00-07:00,4432,92,1,12,south,81
517,2025-05-16 00:00:00-07:00,6755,33,16,10,west,39
518,2025-05-11 00:00:00-07:00,7868,23,1,2,north,22
519,2025-06-16 00:00:00-07:00,7691,38,11,11,south,38
520,2025-05-09 00:00:00-07:00,7006,71,5,13,south,63
521,2025-05-26 00:00:00-07:00,7408,11,18,0,south,29
522,2025-07-05 00:00:00-07:00,7025,69,10,2,south,77
523,2025-05-09 00:00:00-07:00,5177,34,11,0,north,45
524,2025-05-27 00:00:00-07:00,9999,94,0,0,east,94
525,2025-05-21 00:00:00-07:00,7830,48,2,7,west,1
526,2025-06-23 00:00:00-07:00,9852,60,15,4,west,71
527,2025-06-19 00:00:00-07:00,7612,99,7,2,north,104
528,2025-06-12 00:00:00-07:00,9175,40,11,6,east,45
529,2025-06-06 00:00:00-07:00,492,51,17,12,north,56
530,2025-06-16 00:00:00-07:00,7858,14,2,2,west,14
531,2025-06-20 00:00:00-07:00,4521,27,7,2,east,32
532,2025-05-29 00:00:00-07:00,1451,50,9,10,north,49
533,2025-06-28 00:00:00-07:00,608,470,6,6,north,94
534,2025-06-05 00:00:00-07:00,4201,55,1,1,south,55
535,2025-05-31 00:00:00-07:00,8777,30,5,12,south,23
536,2025-07-02 00:00:00-07:00,6909,68,12,10,south,70
537,2025-06-27 00:00:00-07:00,9329,86,1,7,west,80
538,2025-06-27 00:00:00-07:00,7235,71,0,8,west,63
539,2025-06-14 00:00:00-07:00,666,44,10,9,south,45
540,2025-06-01 00:00:00-07:00,3742,78,11,9,north,80
541,2025-05-28 00:00:00-07:00,3785,3,18,13,east,8
542,2025-06-09 00:00:00-07:00,3230,97,9,9,west,97
543,2025-06-23 00:00:00-07:00,4030,76,5,13,east,68
544,2025-06-14 00:00:00-07:00,9507,71,16,0,west,87
545,2025-06-03 00:00:00-07:00,9276,35,4,10,north,29
546,2025-05-21 00:00:00-07:00,3480,9,19,9,north,19
547,2025-06-24 00:00:00-07:00,1304,74,3,4,east,73
548,2025-06-13 00:00:00-07:00,9851,70,4,4,south,70
549,2025-07-02 00:00:00-07:00,7439,4,16,8,west,12
550,2025-06-20 00:00:00-07:00,9043,85,0,8,east,77
551,2025-06-16 00:00:00-07:00,2567,84,0,3,south,81
552,2025-06-23 00:00:00-07:00,1776,17,4,5,east,16
553,2025-05-08 00:00:00-07:00,7533,495,0,10,east,45
554,2025-06-25 00:00:00-07:00,6215,74,17,13,west,78
555,2025-06-15 00:00:00-07:00,181,21,3,12,east,12
556,2025-06-27 00:00:00-07:00,1812,61,2,10,west,53
557,2025-07-05 00:00:00-07:00,4316,39,14,1,south,52
558,2025-06-16 00:00:00-07:00,8535,25,19,14,north,30
559,2025-06-14 00:00:00-07:00,4073,91,8,3,north,96
560,2025-06-08 00:00:00-07:00,7988,86,13,1,east,98
561,2025-05-20 00:00:00-07:00,3865,47,3,8,north,42
562,2025-06-20 00:00:00-07:00,7874,61,6,11,east,56
563,2025-06-24 00:00:00-07:00,8245,97,15,2,west,110
564,2025-06-14 00:00:00-07:00,4535,86,15,2,east,99
565,2025-06-25 00:00:00-07:00,5645,80,11,12,west,79
566,2025-05-23 00:00:00-07:00,5921,49,5,9,east,45
567,2025-05-20 00:00:00-07:00,5246,4,9,8,west,5
568,2025-05-23 00:00:00-07:00,6305,93,16,4,south,105
569,2025-05-18 00:00:00-07:00,5891,39,2,1,south,40
570,2025-05-10 00:00:00-07:00,2288,56,10,13,,53
571,2025-05-16 00:00:00-07:00,6662,33,10,13,south,30
572,2025-06-17 00:00:00-07:00,4467,34,14,0,west,48
573,2025-05-24 00:00:00-07:00,4396,297,3,3,south,33
574,2025-06-05 00:00:00-07:00,3244,99,14,14,west,99
575,2025-06-02 00:00:00-07:00,672,25,18,11,west,32
576,2025-06-05 00:00:00-07:00,6464,70,11,13,east,68
577,2025-06-17 00:00:00-07:00,6869,14,14,1,north,27
578,2025-05-23 00:00:00-07:00,9183,11,8,4,west,15
579,2025-07-03 00:00:00-07:00,3582,48,0,12,east,36
580,2025-05-14 00:00:00-07:00,826,26,18,5,north,39
581,2025-05-26 00:00:00-07:00,6176,96,5,7,east,94
582,2025-06-12 00:00:00-07:00,9511,32,19,5,east,46
583,2025-06-15 00:00:00-07:00,5944,69,0,11,east,58
584,2025-06-16 00:00:00-07:00,7895,89,10,3,east,96
585,2025-05-15 00:00:00-07:00,4611,70,11,0,south,81
586,2025-05-20 00:00:00-07:00,6697,38,6,6,south,38
587,2025-07-05 00:00:00-07:00,302,46,18,7,east,57
588,2025-07-04 00:00:00-07:00,3744,26,3,9,north,20
589,2025-06-19 00:00:00-07:00,7809,56,11,7,east,60
590,2025-06-14 00:00:00-07:00,5132,24,18,3,west,39
591,2025-05-27 00:00:00-07:00,7560,76,18,14,south,80
592,2025-07-05 00:00:00-07:00,6132,95,18,14,east,99
593,2025-06-27 00:00:00-07:00,505,98,3,13,east,88
594,2025-07-04 00:00:00-07:00,2123,2,18,5,east,15
595,2025-06-13 00:00:00-07:00,6720,92,8,0,south,100
596,2025-07-03 00:00:00-07:00,9705,8,18,8,west,18
597,2025-06-25 00:00:00-07:00,8851,94,1,10,west,85
598,2025-05-22 00:00:00-07:00,8917,6,16,10,east,12
599,2025-06-30 00:00:00-07:00,1784,19,3,9,west,13
600,2025-05-26 00:00:00-07:00,502,73,15,4,west,84
601,2025-05-13 00:00:00-07:00,8528,98,15,11,west,102
602,2025-06-18 00:00:00-07:00,5135,37,12,1,west,48
603,2025-05-19 00:00:00-07:00,9546,95,9,0,east,104
604,2025-07-01 00:00:00-07:00,2903,15,8,6,south,17
605,2025-06-10 00:00:00-07:00,1001,95,7,6,east,96
606,2025-05-27 00:00:00-07:00,5943,46,7,5,east,48
607,2025-06-02 00:00:00-07:00,7001,70,5,6,east,69
608,2025-05-23 00:00:00-07:00,1236,5,18,11,west,12
609,2025-06-29 00:00:00-07:00,7122,4,1,14,north,0
610,2025-06-30 00:00:00-07:00,6667,12,8,12,south,8
611,2025-06-10 00:00:00-07:00,6188,99,13,9,east,103
612,2025-06-05 00:00:00-07:00,1985,61,11,11,south,61
613,2025-06-29 00:00:00-07:00,8271,96,14,3,east,107
614,2025-06-12 00:00:00-07:00,5110,77,4,5,north,76
615,2025-05-25 00:00:00-07:00,2596,21,9,8,south,22
616,2025-05-20 00:00:00-07:00,1062,5,2,9,west,0
617,2025-05-25 00:00:00-07:00,3487,58,7,4,south,61
618,2025-05-18 00:00:00-07:00,1903,22,4,14,east,12
619,2025-05-26 00:00:00-07:00,6287,67,9,14,west,62
620,2025-05-26 00:00:00-07:00,3787,4,16,8,south,12
621,2025-07-01 00:00:00-07:00,5643,69,16,13,south,72
622,2025-06-15 00:00:00-07:00,7350,31,0,3,north,28
623,2025-06-14 00:00:00-07:00,5127,49,4,12,south,41
624,2025-06-25 00:00:00-07:00,6294,88,10,4,East,94
625,2025-06-01 00:00:00-07:00,2283,49,7,9,south,47
626,2025-06-14 00:00:00-07:00,1232,74,6,8,west,72
627,2025-05-28 00:00:00-07:00,2326,97,14,8,east,103
628,2025-07-01 00:00:00-07:00,689,70,10,11,north,69
629,2025-05-23 00:00:00-07:00,9654,19,3,11,south,11
630,2025-06-11 00:00:00-07:00,8163,46,19,13,east,52
631,2025-06-20 00:00:00-07:00,109,18,2,0,north,20
632,2025-07-05 00:00:00-07:00,4372,95,18,0,west,113
633,2025-05-14 00:00:00-07:00,619,93,8,9,north,92
634,2025-06-14 00:00:00-07:00,6691,9,0,0,south,9
635,2025-06-20 00:00:00-07:00,2796,40,13,1,north,52
636,2025-05-25 00:00:00-07:00,6974,32,17,1,east,48
637,2025-06-25 00:00:00-07:00,1217,55,7,11,east,51
638,2025-06-19 00:00:00-07:00,2946,31,16,4,north,43
639,2025-05-20 00:00:00-07:00,1367,10,17,2,east,25
640,2025-05-23 00:00:00-07:00,6701,44,3,11,west,36
641,2025-05-10 00:00:00-07:00,7307,89,4,3,south,90
642,2025-05-15 00:00:00-07:00,9107,46,8,7,south,47
643,2025-05-18 00:00:00-07:00,4908,91,1,9,east,83
644,2025-05-12 00:00:00-07:00,652,4,15,5,south,14
645,2025-07-04 00:00:00-07:00,6003,42,2,1,south,43
646,2025-06-22 00:00:00-07:00,3142,78,4,1,north,81
647,2025-05-30 00:00:00-07:00,186,95,1,13,south,83
648,2025-06-10 00:00:00-07:00,8314,91,16,6,south,101
649,2025-06-27 00:00:00-07:00,1625,12,5,13,west,4
650,2025-05-27 00:00:00-07:00,3638,78,5,8,north,75
651,2025-07-06 00:00:00-07:00,1450,0,1,10,north,0
652,2025-05-25 00:00:00-07:00,3038,93,4,6,east,91
653,2025-06-18 00:00:00-07:00,1772,92,12,4,east,100
654,2025-06-28 00:00:00-07:00,2860,32,12,12,south,32
655,2025-05-28 00:00:00-07:00,3113,14,11,6,west,19
656,2025-05-26 00:00:00-07:00,2390,30,15,5,south,40
657,2025-06-25 00:00:00-07:00,345,24,1,1,west,24
658,2025-06-20 00:00:00-07:00,8481,13,7,14,north,6
659,2025-06-10 00:00:00-07:00,8318,46,12,7,east,51
660,2025-06-29 00:00:00-07:00,8951,3,9,13,west,0
661,2025-06-19 00:00:00-07:00,6447,66,2,14,north,54
662,2025-06-25 00:00:00-07:00,7072,82,13,4,east,91
663,2025-06-03 00:00:00-07:00,56,43,1,6,north,38
664,2025-06-24 00:00:00-07:00,1863,13,9,4,north,18
665,2025-06-05 00:00:00-07:00,5944,95,17,5,east,107
666,2025-05-25 00:00:00-07:00,8377,9,10,4,west,15
667,2025-05-19 00:00:00-07:00,4915,97,9,9,south,97
668,2025-07-05 00:00:00-07:00,5875,84,3,13,east,74
669,2025-06-29 00:00:00-07:00,704,97,2,7,south,92
670,2025-05-26 00:00:00-07:00,8446,83,0,14,east,69
671,2025-05-14 00:00:00-07:00,3896,70,2,5,south,67
672,2025-05-11 00:00:00-07:00,6654,81,15,4,north,92
673,2025-06-13 00:00:00-07:00,3598,85,1,6,east,80
674,2025-05-12 00:00:00-07:00,3078,61,15,6,east,70
675,2025-05-26 00:00:00-07:00,5523,12,12,2,east,22
676,2025-06-08 00:00:00-07:00,5795,88,7,13,north,82
677,2025-06-27 00:00:00-07:00,1502,30,9,1,north,38
678,2025-06-22 00:00:00-07:00,2660,52,15,7,west,60
679,2025-05-09 00:00:00-07:00,5087,18,19,6,north,31
680,2025-07-05 00:00:00-07:00,7729,68,5,10,north,63
681,2025-05-24 00:00:00-07:00,4306,73,1,11,west,63
682,2025-05-23 00:00:00-07:00,545,15,10,8,west,17
683,2025-06-08 00:00:00-07:00,4167,77,5,14,north,68
684,2025-05-27 00:00:00-07:00,9519,74,10,10,north,74
685,2025-07-01 00:00:00-07:00,3101,30,13,6,west,37
686,2025-06-20 00:00:00-07:00,9348,47,5,0,north,52
687,2025-06-16 00:00:00-07:00,6830,60,10,8,east,62
688,2025-06-28 00:00:00-07:00,886,8,8,1,north,15
689,2025-06-24 00:00:00-07:00,9686,33,9,3,west,39
690,2025-07-02 00:00:00-07:00,4195,2,12,11,south,3
691,2025-05-14 00:00:00-07:00,825,29,0,2,south,27
692,2025-05-10 00:00:00-07:00,7236,6,0,9,west,0
693,2025-06-13 00:00:00-07:00,8818,88,9,13,east,84
694,2025-05-22 00:00:00-07:00,1994,44,15,10,north,49
695,2025-05-22 00:00:00-07:00,3625,67,16,2,north,81
696,2025-05-13 00:00:00-07:00,430,55,4,5,north,54
697,2025-05-17 00:00:00-07:00,457,15,11,12,North,14
698,2025-06-11 00:00:00-07:00,9222,10,1,11,north,0
699,2025-06-11 00:00:00-07:00,5589,13,14,13,east,14
700,2025-06-29 00:00:00-07:00,7231,0,11,12,east,0
701,2025-05-08 00:00:00-07:00,5118,36,4,9,south,31
702,2025-06-15 00:00:00-07:00,2966,19,6,1,south,24
703,2025-06-26 00:00:00-07:00,7961,1,13,7,south,7
704,2025-06-01 00:00:00-07:00,3977,54,13,4,south,63
705,2025-06-07 00:00:00-07:00,5919,67,2,9,,60
706,2025-06-13 00:00:00-07:00,7371,13,10,14,east,9
707,2025-07-02 00:00:00-07:00,723,63,12,12,East,63
708,2025-06-27 00:00:00-07:00,5893,68,9,7,east,70
709,2025-06-10 00:00:00-07:00,2945,54,10,8,south,56
710,2025-07-01 00:00:00-07:00,255,55,16,3,south,68
711,2025-06-23 00:00:00-07:00,8884,80,5,4,east,81
712,2025-06-07 00:00:00-07:00,7831,76,3,10,south,69
713,2025-06-15 00:00:00-07:00,200,89,3,5,west,87
714,2025-06-25 00:00:00-07:00,3155,39,4,6,east,37
715,2025-06-07 00:00:00-07:00,6413,15,3,0,east,18
716,2025-06-11 00:00:00-07:00,889,29,2,4,east,27
717,2025-06-26 00:00:00-07:00,5018,13,7,2,west,18
718,2025-06-18 00:00:00-07:00,6712,69,16,13,west,72
719,2025-05-24 00:00:00-07:00,9996,85,0,13,west,72
720,2025-05-31 00:00:00-07:00,1717,82,15,8,south,89
721,2025-05-13 00:00:00-07:00,6738,20,14,12,west,22
722,2025-05-24 00:00:00-07:00,4535,79,4,5,east,78
723,2025-06-21 00:00:00-07:00,6096,79,19,11,north,87
724,2025-06-15 00:00:00-07:00,6035,62,4,5,north,61
725,2025-05-23 00:00:00-07:00,8152,85,14,14,west,85
726,2025-07-03 00:00:00-07:00,4791,73,0,5,west,68
727,2025-06-10 00:00:00-07:00,1787,92,13,0,east,105
728,2025-05-17 00:00:00-07:00,2084,39,5,12,west,32
729,2025-06-15 00:00:00-07:00,4844,67,15,0,south,82
730,2025-05-12 00:00:00-07:00,1370,43,4,11,north,36
731,2025-07-03 00:00:00-07:00,5379,59,3,12,west,50
732,2025-05-16 00:00:00-07:00,5892,79,12,13,north,78
733,2025-05-11 00:00:00-07:00,6674,91,10,0,south,101
734,2025-06-28 00:00:00-07:00,3608,56,8,4,north,60
735,2025-06-03 00:00:00-07:00,2195,95,16,5,north,106
736,2025-06-30 00:00:00-07:00,3834,95,18,12,north,101
737,2025-05-16 00:00:00-07:00,4329,86,8,3,east,91
738,2025-06-17 00:00:00-07:00,5607,36,15,10,south,41
739,2025-06-08 00:00:00-07:00,7602,54,7,10,north,51
740,2025-06-23 00:00:00-07:00,1947,83,3,2,north,84
741,2025-07-03 00:00:00-07:00,2976,26,5,1,north,30
742,2025-05-08 00:00:00-07:00,1438,94,1,11,east,84
743,2025-06-18 00:00:00-07:00,9796,59,8,13,east,54
744,2025-06-30 00:00:00-07:00,7765,55,19,4,north,70
745,2025-06-09 00:00:00-07:00,6769,46,16,12,south,50
746,2025-05-22 00:00:00-07:00,4467,48,13,14,west,47
747,2025-05-09 00:00:00-07:00,658,50,0,13,south,37
748,2025-06-17 00:00:00-07:00,1252,23,11,7,east,27
749,2025-05-26 00:00:00-07:00,6343,8,4,6,south,6
750,2025-06-23 00:00:00-07:00,1241,71,8,12,west,67
751,2025-06-23 00:00:00-07:00,392,85,11,0,north,96
752,2025-05-11 00:00:00-07:00,3102,45,5,4,north,46
753,2025-06-10 00:00:00-07:00,6867,91,13,10,west,94
754,2025-06-09 00:00:00-07:00,6094,23,16,11,west,28
755,2025-05-27 00:00:00-07:00,3451,15,5,0,east,20
756,2025-06-16 00:00:00-07:00,9691,65,1,6,north,60
757,2025-06-05 00:00:00-07:00,6284,98,4,4,south,98
758,2025-06-26 00:00:00-07:00,165,8,15,7,west,16
759,2025-06-18 00:00:00-07:00,8198,40,6,4,west,42
760,2025-05-17 00:00:00-07:00,9262,12,11,2,south,21
761,2025-05-09 00:00:00-07:00,388,50,17,9,west,58
762,2025-06-15 00:00:00-07:00,6291,10,11,0,east,21
763,2025-06-28 00:00:00-07:00,8935,85,13,2,east,96
764,2025-06-12 00:00:00-07:00,2778,12,9,9,west,12
765,2025-06-20 00:00:00-07:00,2316,19,14,12,south,21
766,2025-05-18 00:00:00-07:00,6978,95,8,4,south,99
767,2025-06-04 00:00:00-07:00,4933,26,5,11,north,20
768,2025-06-22 00:00:00-07:00,8839,91,4,8,east,87
769,2025-05-24 00:00:00-07:00,3522,66,5,0,east,71
770,2025-05-10 00:00:00-07:00,3125,1,8,4,south,5
771,2025-06-29 00:00:00-07:00,6763,81,5,4,east,82
772,2025-06-23 00:00:00-07:00,7423,75,7,7,east,75
773,2025-05-21 00:00:00-07:00,7173,85,12,5,east,92
774,2025-06-09 00:00:00-07:00,3167,42,16,4,north,54
775,2025-07-02 00:00:00-07:00,5016,97,13,4,west,106
776,2025-06-26 00:00:00-07:00,3424,28,0,7,north,21
777,2025-06-29 00:00:00-07:00,9281,0,15,6,west,9
778,2025-07-06 00:00:00-07:00,496,20,4,0,east,24
779,2025-05-27 00:00:00-07:00,5817,66,16,1,north,81
780,2025-05-30 00:00:00-07:00,8977,28,14,4,west,38
781,2025-06-17 00:00:00-07:00,6855,40,18,9,west,49
782,2025-06-26 00:00:00-07:00,2422,91,9,0,north,100
783,2025-06-21 00:00:00-07:00,9958,82,18,1,,99
784,2025-06-29 00:00:00-07:00,4208,18,18,6,north,30
785,2025-06-17 00:00:00-07:00,9185,1,13,3,east,11
786,2025-06-05 00:00:00-07:00,2779,91,2,12,north,81
787,2025-05-19 00:00:00-07:00,2619,75,5,9,north,71
788,2025-05-21 00:00:00-07:00,9072,96,12,9,west,99
789,2025-06-20 00:00:00-07:00,498,45,17,6,west,56
790,2025-07-01 00:00:00-07:00,9261,16,18,7,west,27
791,2025-06-28 00:00:00-07:00,2619,25,19,13,west,31
792,2025-05-10 00:00:00-07:00,5662,20,4,13,north,11
793,2025-05-22 00:00:00-07:00,1369,56,2,8,west,50
794,2025-05-27 00:00:00-07:00,978,53,14,5,west,62
795,2025-06-30 00:00:00-07:00,1289,78,15,10,north,83
796,2025-06-11 00:00:00-07:00,1972,74,19,10,south,83
797,2025-05-17 00:00:00-07:00,7018,30,16,5,south,41
798,2025-05-12 00:00:00-07:00,1226,60,5,7,south,58
799,2025-06-27 00:00:00-07:00,2189,59,19,14,north,64
800,2025-07-04 00:00:00-07:00,7019,73,5,11,east,67
801,2025-06-24 00:00:00-07:00,9271,1,3,9,south,0
802,2025-07-01 00:00:00-07:00,7868,74,3,13,south,64
803,2025-06-22 00:00:00-07:00,6474,98,10,9,north,99
804,2025-06-26 00:00:00-07:00,4661,54,6,6,east,54
805,2025-05-28 00:00:00-07:00,8693,54,9,12,south,51
806,2025-05-31 00:00:00-07:00,6094,75,8,11,east,72
807,2025-05-12 00:00:00-07:00,8710,81,11,5,north,87
808,2025-06-19 00:00:00-07:00,5962,98,6,11,north,93
809,2025-07-06 00:00:00-07:00,288,19,16,7,west,28
810,2025-05-30 00:00:00-07:00,8755,96,0,4,,92
811,2025-07-02 00:00:00-07:00,8178,70,11,11,west,70
812,2025-05-24 00:00:00-07:00,1417,74,11,3,west,82
813,2025-06-15 00:00:00-07:00,8779,52,19,4,west,67
814,2025-07-01 00:00:00-07:00,8724,40,1,14,south,27
815,2025-05-19 00:00:00-07:00,4537,58,19,12,west,65
816,2025-05-08 00:00:00-07:00,5059,1,9,14,north,0
817,2025-05-09 00:00:00-07:00,5595,82,1,11,north,72
818,2025-07-03 00:00:00-07:00,5612,77,14,3,east,88
819,2025-06-18 00:00:00-07:00,1498,26,16,5,west,37
820,2025-05-20 00:00:00-07:00,7829,20,15,2,south,33
821,2025-06-20 00:00:00-07:00,6788,28,4,4,west,28
822,2025-06-25 00:00:00-07:00,3278,22,4,5,north,21
823,2025-07-04 00:00:00-07:00,4537,84,7,1,east,90
824,2025-05-29 00:00:00-07:00,5609,86,6,14,south,78
825,2025-06-18 00:00:00-07:00,5979,78,14,0,west,92
826,2025-05-29 00:00:00-07:00,7567,54,17,14,east,57
827,2025-06-11 00:00:00-07:00,4085,88,6,12,north,82
828,2025-05-23 00:00:00-07:00,2736,24,6,0,west,30
829,2025-07-03 00:00:00-07:00,8325,50,8,10,east,48
830,2025-06-07 00:00:00-07:00,4499,93,13,11,north,95
831,2025-06-23 00:00:00-07:00,4087,99,2,13,south,88
832,2025-06-10 00:00:00-07:00,6050,46,8,6,north,48
833,2025-05-20 00:00:00-07:00,4846,21,0,3,north,18
834,2025-05-19 00:00:00-07:00,7556,13,10,1,west,22
835,2025-06-12 00:00:00-07:00,818,57,4,1,west,60
836,2025-06-25 00:00:00-07:00,1964,97,17,11,west,103
837,2025-06-25 00:00:00-07:00,2073,90,1,13,north,78
838,2025-05-28 00:00:00-07:00,780,54,9,4,south,59
839,2025-05-24 00:00:00-07:00,7125,96,11,14,south,93
840,2025-05-30 00:00:00-07:00,3201,46,16,7,west,55
841,2025-05-19 00:00:00-07:00,759,45,8,1,south,52
842,2025-05-31 00:00:00-07:00,6442,22,19,14,west,27
843,2025-06-10 00:00:00-07:00,4258,82,5,8,,79
844,2025-05-22 00:00:00-07:00,4019,2,17,14,east,5
845,2025-05-09 00:00:00-07:00,4518,68,3,14,north,57
846,2025-06-25 00:00:00-07:00,8760,96,6,6,west,96
847,2025-06-28 00:00:00-07:00,7892,23,12,7,east,28
848,2025-07-05 00:00:00-07:00,4863,52,10,3,north,59
849,2025-05-09 00:00:00-07:00,155,98,4,4,north,98
850,2025-06-16 00:00:00-07:00,1795,76,11,12,north,75
851,2025-06-14 00:00:00-07:00,6350,3,3,0,east,6
852,2025-07-03 00:00:00-07:00,4167,51,18,4,south,65
853,2025-06-28 00:00:00-07:00,6917,25,17,10,west,32
854,2025-05-20 00:00:00-07:00,5112,79,16,12,west,83
855,2025-06-03 00:00:00-07:00,8258,66,4,11,west,59
856,2025-06-30 00:00:00-07:00,3064,18,16,12,west,22
857,2025-05-16 00:00:00-07:00,597,20,9,6,north,23
858,2025-06-09 00:00:00-07:00,6577,15,18,14,north,19
859,2025-06-25 00:00:00-07:00,9524,33,2,13,east,22
860,2025-06-22 00:00:00-07:00,1603,47,18,6,west,59
861,2025-05-23 00:00:00-07:00,3074,86,15,12,east,89
862,2025-05-16 00:00:00-07:00,2179,48,13,2,south,59
863,2025-06-21 00:00:00-07:00,1054,35,16,10,south,41
864,2025-06-16 00:00:00-07:00,9101,83,14,6,north,91
865,2025-05-18 00:00:00-07:00,1379,72,3,4,north,71
866,2025-06-29 00:00:00-07:00,3210,15,2,6,south,11
867,2025-05-20 00:00:00-07:00,8810,54,19,11,west,62
868,2025-05-10 00:00:00-07:00,4493,47,19,1,north,65
869,2025-06-30 00:00:00-07:00,1347,62,5,12,south,55
870,2025-06-18 00:00:00-07:00,7061,97,2,2,south,97
871,2025-05-21 00:00:00-07:00,3904,68,0,3,north,65
872,2025-06-12 00:00:00-07:00,9484,26,14,6,north,34
873,2025-06-30 00:00:00-07:00,5675,43,7,10,south,40
874,2025-06-02 00:00:00-07:00,2442,77,0,12,west,65
